0,4547,4546,"920                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            "
-1,1012,0,12,20000729,0,0,0,0,20000801,8,11,0,1,0,5,RICHARD,SELLERS,E,"3903 YORKSHIRE CIRCLE",,Houston,TX,77054,2523496188,2523496188,M,19570201,0,686031378,0,0,,0,0,0,0,1,0,0,0,0,,,,0,,,0,0,Y,,,M,E,SELF,,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,000000000000,,,"S      ",0,0,0,O,"                                                                                                                                                                                                                                                                                                                                                                                                       "
-1,1013,0,0,20000802,4,0,0,0,20000801,8,11,0,0,0,2,JOANN,BERTAGNA,K,"912 DARK HOLLOW ROAD",,"MEXICO CITY",ZZ,MEXICO,6089673975,6089673975,F,19580802,0,397103204,20010716,36,,0,0,0,0,4,1,1,0,20010716,V42.0,,,0,,,0,0,Y,,,M,,UNEMPLOYED,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,000000000000,,,,0,0,0,H,"                                                                                                                                                                                                                                                                                                                                                                                                             "
-1,1014,51,2769,20010502,78,0,0,0,20000802,9,11,0,2,0,3,KELLY,SOTTILE,B,"716 RED HAWK ROAD",,CONROE,TX,77304,3209657718,3209657718,M,19200626,0,468239394,20010723,42.81,,20010426,62.81,0,0,1,0,0,0,20000825,788.43,593.9,,0,,,0,0,Y,276.0,,,,"RETIRED DUE TO AGE",,0,0,1,0,548,0,0,0,0,0,0,0,0,0,0,0,000000000000,,,"SS     ",0,0,0,C,"                                                                                                                                                                                                                                                                                                                                                             "
-1,1015,2,14,20000801,4,234,234,0,20000802,10,11,0,1,0,3,JAYSON,DUTRA,J,"835 MULBERRY STREET",,Houston,TX,,9366528759,9366528759,M,19661231,0,463715100,20000802,15,,0,0,0,0,1,0,0,0,20000802,791.0,,,0,,,0,0,Y,,,,,,,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,000000000000,,,"S      ",0,0,0,,"                                                                                                                                                                                                                                                                                                                                                                                                                "
-1,1016,7,16,20000801,7,0,0,0,20000802,11,11,0,2,0,3,GEOFFREY,SCALES,T,"2824 BOND STREET",,BEEVILLE,TX,78104,4018860722,4018860722,M,19190326,0,038404210,20001203,42.81,,0,0,0,0,1,0,0,0,20000825,593.9,,,0,,,0,0,Y,,,M," ","RETIRED DUE TO AGE",,0,0,1,0,12,0,0,0,0,0,0,0,0,0,0,0,000000000000,,,"SS     ",0,0,0,C,"                                                                                                                                                                                                                                                                                                                                                                                   "
-1,1017,1,19,20021203,3,0,0,0,20000802,0,11,0,2,0,1,PETER,MONETTE,M,"2967 GOFF AVENUE",,LINDALE,TX,75771,2696201027,2696201027,F,19350622,0,377465558,0,0,,0,0,0,0,0,0,0,0,20000802,441.4,V42.0,"INVALID ACCNT",0,,,0,0,Y,241.0,275.4,M,N,,,0,0,1,0,14,0,0,0,0,0,0,0,0,0,0,0,000000000000,,,"SW     ",0,0,0,C,"                                                                                                                                                                                                                                                                                                                                                                   "
-1,1018,0,20,20000801,0,0,0,0,20000803,12,11,0,1,0,3,SAMUEL,DRAYTON,I,"585 MEADOWVIEW DRIVE",,Houston,TX,77089,5408772583,5408772583,M,19520728,0,697035633,0,0,,0,0,0,0,1,0,0,0,0,,,,0,,,0,0,Y,,,M,E,"SULLIVAN TRANSFER CO",,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,000000000000,,,"S      ",0,0,0,C,"                                                                                                                                                                                                                                                                                                                                                                                                   "
-1,1019,35,7033,20030301,318,172.65,172.65,0,20000803,13,11,0,4,0,3,WILLIE,ROBINSON,J,"4586 NORTH STREET",,BEAUMONT,TX,77707,4349791782,4349791782,M,19460716,0,696011969,20030109,38.59,,20030301,172.65,-286.93,172.65,1,2,2,0,20021206,V42.0,285.9,,0,,,0,0,Y,401.0,"275.2,1",M,E,"BEAUMONT ISD RETIREE",,0,0,682,0,0,0,0,0,0,0,0,0,0,0,0,0,000000000000,,,"S      ",0,-286.93,0,C,"                                                                                                                                                                                                                                                                                                 "
-1,1020,154,135,20020625,423,-1042.45,-1042.45,1042.45,20000803,8,11,0,2,0,3,CARMEN,FIRKINS,J,"3761 WAYSIDE LANE",,SPRING,TX,77386,5102523376,5102523376,M,19690420,0,626262588,20020121,69,,20011128,4092.83,0,0,7,2,0,0,20010501,585,,,0,,,0,0,Y,,,M,Y,"US POASTAL SERVICE",,0,0,64,0,1,0,0,0,0,0,0,0,0,0,0,0,000000000000,,,"SS     ",0,0,0,B,"                                                                                                                                                                                                                                                                                                                                        "
-1,1021,75,2650,20030219,449,1076.97,588.97,0,20000803,0,11,0,2,0,3,NILDA,KNICK,L,"3612 RALPH DRIVE",,Houston,TX,77021,4402745589,4402745589,M,19350527,0,297302375,20030224,55.75,,0,0,1045.5,0,1,2,1,0,20030201,585,,,0,,,0,0,Y,,,S,,"RETIRED DUE TO AGE",,0,0,1,0,9,0,0,0,0,0,0,0,0,0,0,0,000000000000,,,"SS     ",0,1045.5,0,,"                                                                                                                                                                                                                                                                                                                                                         "
-1,1022,5,25,20020620,27,0,0,0,20000803,0,11,0,1,0,3,SHAWN,DENKER,J,"1206 CAMBRIDGE COURT",1314,AUSTIN,TX,78704,4797635696,4797635696,M,19460330,0,431595957,20020716,58.41,,20021122,10,0,0,1,1,1,0,20020620,V42.0,285.9,,0,,,0,0,Y,401.0,,M,E,ARAMCO,,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,000000000000,,,"S      ",0,0,0,,"                                                                                                                                                                                                                                                                                                                                                      "
-1,1023,231,27,20021113,656,-107.52,-107.52,107.52,20000803,14,11,0,2,0,3,NORMAN,HALL,V,"1798 POCO MAS DRIVE",,"SUGAR LAND",TX,77479,2144556577,2144556577,M,19410505,0,628344891,20011214,9.4,,20001119,2561.4,0,0,13,0,0,0,20011023,487.0,V42.0,,0,,,0,0,Y,,,M,E,"PROFIT SYSTEMS",,0,0,1,0,17,0,0,0,0,0,0,0,0,0,0,0,000000000000,,,"SH     ",0,0,0,,"                                                                                                                                                                                                                                                                                                                                "
-1,1024,177,2287,20030209,763,228.87,228.87,0,20000803,13,11,0,3,0,3,CYNTHIA,SMITH,A,"3908 VINEYARD DRIVE",,"LAKE CHARLES",LA,70611,4403663420,4403663420,M,19440808,0,288901487,20030130,28.2,,20021122,475.59,89.2,0,1,2,1,0,20030224,V42.0,285.9,,0,,,0,0,Y,401.0,,M,E,"CALCASIEU PARISH SCHOOL",,0,0,18,0,477,0,0,0,0,0,0,0,0,0,0,0,000000000000,,,"SW     ",0,89.2,0,C,"                                                                                                                                                                                                                                                                                                                         "
-1,1025,140,2399,20020211,309,-30,-30,30,20000803,0,11,0,4,0,3,NICHOLAS,ETHERIDGE,E,"596 OAKWAY LANE",,Houston,TX,77062,8182891035,8182891035,M,19570713,0,554588775,20020325,13.6,,0,0,0,0,1,0,0,0,20010308,V42.0,285.9,,0,,,0,0,Y,401.0,"275.2,1",M,E,"SELF EMPLOYED",,0,0,1,0,111,0,0,0,0,0,0,0,0,0,0,0,000000000000,,,"SW     ",0,0,0,C,"                                                                                                                                                                                                                                                                                                                                                     "
-3,1026,97,5224,20030203,352,4041.09,3147.09,0,20000803,0,11,0,3,0,3,TROY,CHASE,S,"3875 PYRAMID VALLEY ROAD",,"PORT ARTHUR",TX,77642,3196645388,3196645388,M,19460825,0,479318658,20021223,12,,20030301,3272.09,4025,16.09,1,1,1,0,20030306,454.9,V42.0,,0,,,0,0,Y,,,M,E,"USI CHEM/QUANTUM CHEM",,0,0,1,0,860,0,0,0,0,0,0,0,0,0,0,0,000000000000,,,"SS     ",0,4025,0,,"                                                                                                                                                                                                                                                                                                                   "
-1,1027,177,1586,20020709,1045,0,0,0,20000803,0,11,0,2,0,3,THEODORE,DIAZ,M,"4303 JAMES MARTIN CIRCLE",,STAFFORD,TX,77477-6414,6143863218,6143863218,F,19300118,0,280526871,20020412,62.58,,20020331,3406.04,0,0,13,0,0,0,20020301,780.9,038.9,EXPIRED,0,,,0,0,Y,V42.0,,M,,,,0,0,1,0,150,0,0,0,0,0,0,0,0,0,0,0,000000000000,,,"SS     ",0,0,0,,"                                                                                                                                                                                                                                                                                                                                                   "
-1,1028,134,3114,20021210,790,362,362,0,20000803,0,11,0,3,0,3,PAULA,RIOS,A,"386 HORNER STREET",,ROSWELL,GA,30077,3309154904,3309154904,M,19660402,0,276885540,20021210,53.9,,20030301,362,-16,362,7,1,1,0,20021226,V42.0,285.9,,0,,,0,0,Y,401.0,"275.2,1",M,E,"LEASE PLAN (CONTRACT)",,0,0,111,0,0,0,0,0,0,0,0,0,0,0,0,0,000000000000,,,"W      ",0,-16,0,,"                                                                                                                                                                                                                                                                                                                              "
-1,1029,288,36,20030221,940,950.72,950.72,0,20000803,0,11,0,3,0,3,CHARLES,CHARLEY,V,"2672 HIGH MEADOW LANE",,CYPRESS,TX,77429,5704503677,5704503677,F,19681010,0,205465320,20030205,20,,20021122,85.72,520.55,0,1,2,2,0,20030221,V42.0,285.9,,0,,,0,0,Y,401.0,"275.2,1",M,,,,0,0,1,0,9,0,0,0,0,0,0,0,0,0,0,0,000000000000,,,"SW     ",0,520.55,0,C,"                                                                                                                                                                                                                                                                                                                                           "
-1,1030,352,37,20020821,2499,-4556.37,-4556.37,5086.37,20000803,0,11,0,3,0,3,CARMEN,TESTERMAN,V,"899 O CONNER STREET",,MONTGOMERY,TX,77356,2288083423,2288083423,M,19380724,0,427740609,20030227,20,,0,0,137.5,0,1,2,2,0,20030227,V42.0,285.9,,0,,,0,0,Y,401.0,"275.2,1",M,E,"HUNT VALVE",,0,0,1,0,28,0,25,0,0,0,0,0,0,0,0,0,000000000000,,,"SSH    ",0,137.5,0,C,"                                                                                                                                                                                                                                                                                                                                      "
-1,1031,566,40,20000802,1923,0,0,0,20000803,0,11,0,2,0,3,SHAYNE,ACOSTA,L,"4677 STRAFORD PARK",,Houston,TX,77018,6066437441,6066437441,M,19291016,0,403353451,20030217,95.67,,20030201,95.67,-664.86,0,1,0,0,0,20030104,820.00,V42.0,,0,,,0,0,Y,,,Y,,"RETIRED TEACHER",,0,0,1,0,9,0,0,0,0,0,0,0,0,0,0,0,000000000000,,,"SS     ",0,-664.86,0,,"                                                                                                                                                                                                                                                                                                                                                   "
-1,1032,41,5513,20030115,424,-106,-106,106,20000803,0,11,0,4,0,3,TEENA,TOWNE,J,"4663 MILLBROOK ROAD",,HOUSTON,TX,77070,6308266464,6308266464,F,19630316,0,318047311,20030115,144.19,,20030101,38.19,0,0,1,1,2,0,20020923,V42.0,285.9,c:(281)785-5685,0,,,0,0,Y,401.0,"275.2,1",S,E,,,0,0,825,0,0,0,0,0,0,0,0,0,0,0,0,0,000000000000,,,"S      ",0,0,0,C,"                                                                                                                                                                                                                                                                                                                        "
-1,1033,25,41,20020908,93,0,0,0,20000803,0,11,0,1,0,3,JUDITH,VANHOOK,J,"1408 COPPERHEAD ROAD",,CONROE,TX,77306,8606293567,8606293567,M,19430305,0,047227491,20010924,37.11,,20020902,344,0,0,13,1,1,0,20001105,99999,,,0,,,0,0,Y,,,,,,,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,000000000000,,,"S      ",0,0,0,C,"                                                                                                                                                                                                                                                                                                                                                                                           "
-1,1034,0,43,20030131,51,94,94,0,20000803,0,00,0,2,0,3,MERYL,BRAKE,A,"651 MAY STREET",,CLEVELAND,TX,77327,6062579177,6062579177,M,19570520,0,401136739,20021002,10.27,,0,0,94,0,7,1,1,0,20030206,V42.0,070.3,,0,,,0,0,Y,401.0,,M,,,,0,0,1,0,10,0,0,0,0,0,0,0,0,0,0,0,000000000000,,,"SS     ",0,94,0,C,"                                                                                                                                                                                                                                                                                                                                                                                  "
-1,1035,380,44,20021209,881,133,133,0,20000803,0,11,0,3,0,3,MARGUERITE,WRIGHT,T,"3706 PRINGLE DRIVE",,LIVINGSTON,TX,77351,3123806855,3123806855,M,19380618,0,333341374,20030123,16.09,,20030201,405.2,-272.2,0,1,2,2,0,20021021,V42.0,285.9,,0,,,0,0,Y,401.0,"275.2,1",M,E,"POLK COUNTY",,0,0,1,0,27,0,9,0,0,0,0,0,0,0,0,0,000000000000,,,"SSS    ",0,-272.2,0,C,"                                                                                                                                                                                                                                                                                                                                  "
-8,1036,430,7277,20030109,1837,-2692.6,-2679.06,4104.17,20000803,0,11,0,4,0,4,TATYANA,BOSTON,A,"4918 TROUSER LEG ROAD",,"LAKE JACKSON",TX,77566,4138863326,4138863326,F,19540412,0,030782535,20030217,20,,20010403,542.79,224.68,0,1,2,2,0,20030217,V42.0,285.9,,0,,,0,0,Y,401.0,,M,,,,0,0,872,0,1,0,0,0,0,0,0,0,0,0,0,0,000000000000,,,"WS     ",0,224.68,0,C,"                                                                                                                                                                                                                                                                                                                           "
-3,1037,0,1761,20030209,175,2147,1104,0,20000803,15,00,0,2,0,1,JOHN,SMALL,A,"4798 BENSON PARK DRIVE",,ALVIN,TX,77511,4054186690,4054186690,F,19600717,0,447449995,20010314,14.11,,0,0,2147,0,0,0,0,0,20030306,276.7,996.73,,0,,,0,0,Y,585,,M,,,,0,0,1,0,10,0,0,0,0,0,0,0,0,0,0,0,000000000000,,,"SS     ",0,2147,0,,"                                                                                                                                                                                                                                                                                                                                                                        "
-1,1326,5,50,20000824,5,0,0,0,20000824,83,11,0,2,0,3,CHARLENE,RITCHIE,B,"4944 WARNER STREET",,DUNMORE,PA,18512,3072310001,3072310001,M,19210904,0,520680979,20001107,9.64,,0,0,0,0,1,0,0,0,20000824,593.9,401.0,,0,,,0,0,Y,,,M,,,,0,0,1,0,100,0,0,0,0,0,0,0,0,0,0,0,000000000000,,,"SS     ",0,0,0,C,"                                                                                                                                                                                                                                                                                                                                                                                                 "
-1,1039,0,51,20000802,0,0,0,0,20000803,0,11,0,1,0,3,TONIA,DERRICK,F,"3708 BOGGESS STREET","NO. 5",ANGLETON,TX,77515,9379256216,9379256216,M,19811003,0,301947452,0,0,,0,0,0,0,1,0,0,0,0,,,,0,,,0,0,Y,,,S,N,,,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,000000000000,,,"C      ",0,0,0,C,"                                                                                                                                                                                                                                                                                                                                                                                                                    "
-1,1040,51,5040,20020911,437,111,111,0,20000803,0,11,0,3,0,3,MERTIE,ADAMS,L,"4236 EUCLID AVENUE",,HOUSTON,TX,77079,8052787252,8052787252,M,19490214,0,557860061,20030219,24.94,,20030301,111,-112.7,30,1,1,1,0,20030213,753.12,285.9,,0,,,0,0,Y,401.0,276.3,M,E,"ANDREWS & KURTH, LLP",,0,0,789,0,0,0,0,0,0,0,0,0,0,0,0,0,000000000000,,,"S      ",0,-112.7,0,C,"                                                                                                                                                                                                                                                                                                                      "
-1,1041,29,53,20020215,70,0,0,0,20000803,0,11,0,1,0,4,DONALD,SIGLER,S,"250 JOHN CALVIN DRIVE",,SUGARLAND,TX,77479,7088175824,7088175824,F,19731105,0,355847625,20020507,175,,20020501,185,0,0,1,0,0,0,20010205,599.0,581.0,,0,,,0,0,Y,,,M,Y,"STATE OF LA",,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,000000000000,,,"S      ",0,0,0,C,"                                                                                                                                                                                                                                                                                                                                                      "
-1,1043,9,56,20000802,9,0,0,0,20000803,0,11,0,2,0,4,ARTHUR,MOSS,R,"3719 HINEY ROAD"," ",WACO,TX,76706,7022564175,7022564175,F,19320624,0,530879493,20001214,9.64,,0,0,0,0,1,0,0,0,20001027,447.8,401.0,,0,,,0,0,Y,593.9,,M," 0",,,0,0,1,0,33,0,0,0,0,0,0,0,0,0,0,0,000000000000,,,"SS     ",0,0,0,C,"                                                                                                                                                                                                                                                                                                                                                                                          "
-1,1042,21,57,20000802,29,0,0,0,20000804,0,11,0,2,0,4,CRAIG,ROSSI,G,"1427 WOODLAWN DRIVE",,Houston,TX,77027,4146650083,4146650083,M,19151229,0,387306283,20010328,23,,20001119,278.49,0,0,1,0,0,0,20000817,410.9,593.9,,0,,,0,0,Y,401.0,,M,,,,0,0,1,0,34,0,0,0,0,0,0,0,0,0,0,0,000000000000,,,"SS     ",0,0,0,C,"                                                                                                                                                                                                                                                                                                                                                             "
-1,1044,6,58,20010217,8,0,0,0,20000803,9,11,0,1,0,4,TINA,KELLER,F,"4087 KERRY WAY",,HOUSTON,TX,77026,5627310479,5627310479,F,19211029,0,561586663,20010504,5,,20010426,70,0,0,1,0,0,0,20001215,401.0,593.9,,0,,,0,0,Y,285.9,,M,E,,,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,000000000000,,,"S      ",0,0,0,,"                                                                                                                                                                                                                                                                                                                                                                                              "
-1,1045,81,60,20020826,277,0,0,0,20000803,0,11,0,2,0,3,KENNETH,HOOPER,R,"3283 ASHWOOD DRIVE",,Houston,TX,77036,7123709877,7123709877,F,19240613,0,479385537,20021115,3.22,,20021101,3.22,0,0,1,1,1,0,20020726,593.9,285.9,,0,,,0,0,Y,401.0,,,,RETIRED,,0,0,1,0,25,0,0,0,0,0,0,0,0,0,0,0,000000000000,,,"WS     ",0,0,0,C,"                                                                                                                                                                                                                                                                                                                                                                      "
-1,1047,46,107,20030102,142,7.38,7.38,0,20000803,0,11,0,2,0,3,DAN,SHEPARD,M,"3154 BROOKLYN STREET",,Houston,TX,77090,5412382329,5412382329,M,19231010,0,544235164,20030227,14.62,,20030301,7.38,80.46,7.38,1,1,2,0,20030103,593.9,401.0,,0,,,0,0,Y,285.9,,,,RETIRED,,0,0,1,0,12,0,0,0,0,0,0,0,0,0,0,0,000000000000,,,"SS     ",0,80.46,0,C,"                                                                                                                                                                                                                                                                                                                                        "
-1,1049,266,63,20021009,2010,489.61,489.61,0,20000803,0,11,0,2,0,4,JOAN,JOHNSON,D,"3660 FRANKLEE LANE",,LUFKIN,TX,75904,4845824000,4845824000,M,19341005,0,208124406,20030227,178.76,,20030101,961.42,-53.95,0,1,2,2,0,20030213,V42.0,285.9,,0,,,0,0,Y,401.0,276.7,M,,,,0,0,9,0,36,0,0,0,0,0,0,0,0,0,0,0,000000000000,,,"HS     ",0,-53.95,0,C,"                                                                                                                                                                                                                                                                                                                                           "
-1,1046,9,62,20000804,17,0,0,0,20000804,0,11,0,2,0,3,JANICE,NICHOLS,M,"2307 CLARK STREET",,Houston,TX,77056,6312065611,6312065611,F,19080103,0,104287745,20010703,16.1,,0,0,0,0,1,0,0,0,20010511,593.9,285.9,,0,,,0,0,Y,401.0,,O," ",,,0,0,1,0,35,0,0,0,0,0,0,0,0,0,0,0,000000000000,,,"SS     ",0,0,0,C,"                                                                                                                                                                                                                                                                                                                                                                             "
-1,1052,398,2545,20020624,945,1020,532,11.75,20000803,0,11,0,4,0,3,BOBBY,KUHN,W,"1130 EAGLE STREET",2203,Houston,TX,77081,6183592258,6183592258,M,19501026,0,337405357,20030225,23.66,,20011230,2130.43,954.56,0,7,0,0,0,20030201,585,,,0,,,0,0,Y,,,M,,,,0,0,1,0,10,0,0,0,0,0,0,0,0,0,0,0,000000000000,,,"SS     ",0,954.56,0,H,"                                                                                                                                                                                                                                                                                                                                                     "
-3,1050,72,2576,20021113,648,704.8,251.8,0,20000804,17,11,0,4,0,3,TRICIA,OJEDA,J,"3204 ARRON SMITH DRIVE",,Houston,TX,77096,8085663674,8085663674,F,19710107,0,751013197,20030224,60,,20001119,1464.5,752.8,0,1,2,2,0,20030306,V42.0,285.9,,0,,,0,0,Y,401.0,244.9,M,E,"SCOTT SPECIALTY GASES",cell,0,0,534,0,1,0,0,0,0,0,0,0,0,0,0,0,000000000000,,,"SS     ",0,752.8,0,C,"                                                                                                                                                                                                                                                                                                                      "
-1,1053,15,6827,20021106,348,23.5,23.5,0,20000803,0,11,0,4,0,3,PATRICIA,PIZZO,L,"413 SCENICVIEW DRIVE",,PEARLAND,TX,77581,4322650640,4322650640,M,19620621,0,464727485,20021231,79,,20030301,23.5,0,23.5,1,1,1,0,20021107,V42.0,285.9,"2814851916 emer",0,,,0,0,Y,401.0,"275.2,1",S,,,,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,000000000000,,,"S      ",0,0,0,C,"                                                                                                                                                                                                                                                                                                                                          "
-1,1054,2,0,20000804,7,0,0,0,20000804,18,11,0,0,0,1,ERIK,OCONNOR,A,"1877 JODY ROAD","152 W. 57TH ST, 58TH FL.","NEW YORK",NY,10019,6106163483,6106163483,M,19300101,0,183749053,20020822,439,,20020801,439,0,0,1,1,1,0,20020723,593.2,,,0,,,0,0,Y,,,M,E,"ENTRO INTERNATIONAL",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,000000000000,,,,0,0,0,E,"                                                                                                                                                                                                                                                                                                                                                          "
-1,1056,30,71,20020603,123,123,123,63,20000804,3,11,0,2,0,2,EDUARDO,HOWARD,S,"3278 STANTON HOLLOW ROAD",,"LAKE CHARLES",LA,70605,7815163384,7815163384,M,19381224,0,014608600,20030129,61.44,,20030301,123,-17.56,186,1,2,2,0,20021217,V42.0,401.0,,0,,,0,0,Y,285.9,,M,E,"PPG INDUSTRIES",,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,000000000000,,,"S      ",0,-17.56,0,C,"                                                                                                                                                                                                                                                                                                                                        "
-1,1057,577,2446,20021104,2562,1042.72,1042.72,8.37,20000803,0,11,0,3,0,2,JOSEPH,OLSON,P,"1063 CORBIN BRANCH ROAD",,Houston,TX,77015,4235358139,4235358139,F,19721004,0,413539605,20030227,18,,20010426,5441.15,249.74,0,6,2,1,0,20030227,V42.0,285.9,,0,,,0,0,Y,401.0,"275.2,1",S,,,,0,0,1,0,10,0,0,0,0,0,0,0,0,0,0,0,000000000000,,,"SS     ",0,249.74,0,C,"                                                                                                                                                                                                                                                                                                                                   "
-3,1058,442,2187,20020828,1509,585.53,100.53,0,20000804,0,11,0,3,0,2,JO,WILLIAMS,M,"3480 WATER STREET",,Houston,TX,77041,9253182903,9253182903,M,19560709,0,616340738,20030122,20,,20020501,216.85,72.5,0,1,2,2,0,20030303,V42.0,285.9,,0,,,0,0,Y,401.0,"275.2,1",M,0,,,0,0,1,0,264,0,0,0,0,0,0,0,0,0,0,0,000000000000,,,"SH     ",0,72.5,0,F,"                                                                                                                                                                                                                                                                                                                                                         "
